timestamp,event_id,target_user,ip,logon_type,status,sub_status
2025-11-01 14:39:40.579376+00:00,4625,Daniele Monaco,127.0.0.1,2,0xc000006d,0xc000006a
2025-11-01 14:39:43.931002+00:00,4625,Daniele Monaco,127.0.0.1,2,0xc000006d,0xc000006a
2025-11-01 14:39:45.380770+00:00,4625,Daniele Monaco,127.0.0.1,2,0xc000006d,0xc000006a
2025-11-01 14:39:46.617188+00:00,4625,Daniele Monaco,127.0.0.1,2,0xc000006d,0xc000006a
2025-11-01 14:39:47.608610+00:00,4625,Daniele Monaco,127.0.0.1,2,0xc000006d,0xc000006a
