timestamp,event_id,target_user,ip,logon_type,status,sub_status
2025-10-21 10:49:12.057739+00:00,4624,SYSTEM,-,5,,
2025-10-21 10:49:12.101122+00:00,4624,SYSTEM,-,5,,
2025-10-21 10:49:47.074406+00:00,4624,SYSTEM,-,5,,
2025-10-21 10:54:31.108536+00:00,4624,SYSTEM,-,5,,
2025-10-21 11:02:56.819317+00:00,4624,SYSTEM,-,5,,
2025-10-21 11:03:14.821009+00:00,4624,SYSTEM,-,5,,
2025-10-21 11:03:57.641636+00:00,4624,SYSTEM,-,5,,
2025-10-21 11:15:05.005644+00:00,4624,SYSTEM,-,5,,
2025-10-21 11:17:56.824551+00:00,4624,SYSTEM,-,5,,
2025-10-21 11:18:57.563528+00:00,4624,SYSTEM,-,5,,
2025-10-21 11:22:25.359770+00:00,4624,SYSTEM,-,5,,
2025-10-21 11:22:25.536283+00:00,4624,SYSTEM,-,5,,
2025-10-21 11:24:34.033552+00:00,4624,SYSTEM,-,5,,
2025-10-21 11:29:50.833158+00:00,4624,SYSTEM,-,5,,
2025-10-21 11:31:20.204794+00:00,4624,SYSTEM,-,5,,
2025-10-21 11:32:50.473644+00:00,4624,SYSTEM,-,5,,
2025-10-21 11:32:56.829346+00:00,4624,SYSTEM,-,5,,
2025-10-21 11:32:57.833931+00:00,4624,SYSTEM,-,5,,
2025-10-21 11:33:01.283463+00:00,4624,SYSTEM,-,5,,
2025-10-21 11:37:32.536037+00:00,4624,SYSTEM,-,5,,
2025-10-21 11:39:15.625656+00:00,4624,SYSTEM,-,5,,
2025-10-21 11:44:42.097616+00:00,4624,SYSTEM,-,5,,
2025-10-21 11:47:56.846523+00:00,4624,SYSTEM,-,5,,
2025-10-21 11:57:50.779779+00:00,4624,SYSTEM,-,5,,
2025-10-21 11:58:25.085379+00:00,4624,SYSTEM,-,5,,
2025-10-21 12:02:15.967312+00:00,4624,SYSTEM,-,5,,
2025-10-21 12:02:56.880800+00:00,4624,SYSTEM,-,5,,
2025-10-21 12:04:34.950838+00:00,4624,SYSTEM,-,5,,
2025-10-21 12:04:36.673225+00:00,4624,SYSTEM,-,5,,
2025-10-21 12:04:36.801531+00:00,4624,SYSTEM,-,5,,
2025-10-21 12:04:37.067551+00:00,4624,SYSTEM,-,5,,
2025-10-21 12:04:37.229187+00:00,4624,SYSTEM,-,5,,
2025-10-21 12:04:38.827169+00:00,4624,SYSTEM,-,5,,
2025-10-21 12:04:38.911293+00:00,4624,SYSTEM,-,5,,
2025-10-21 15:04:57.940548+00:00,4624,SYSTEM,-,5,,
2025-10-22 15:47:44.983448+00:00,4624,SYSTEM,-,5,,
2025-10-22 15:47:47.497269+00:00,4624,SYSTEM,-,5,,
2025-10-22 15:47:47.996315+00:00,4624,SYSTEM,-,5,,
2025-10-22 15:47:55.229734+00:00,4624,Daniele Monaco,127.0.0.1,2,,
2025-10-22 15:47:55.229746+00:00,4624,Daniele Monaco,127.0.0.1,2,,
2025-10-22 15:47:58.865423+00:00,4624,SYSTEM,-,5,,
2025-10-22 15:48:04.248447+00:00,4624,SYSTEM,-,5,,
2025-10-22 15:48:04.529650+00:00,4624,SYSTEM,-,5,,
2025-10-22 15:48:04.581121+00:00,4624,SYSTEM,-,5,,
2025-10-22 15:48:17.461178+00:00,4624,SYSTEM,-,5,,
2025-10-22 15:48:55.208723+00:00,4624,SYSTEM,-,5,,
2025-10-22 15:52:47.291103+00:00,4624,SYSTEM,-,5,,
2025-10-22 15:52:47.705008+00:00,4624,SYSTEM,-,5,,
2025-10-22 15:53:43.934488+00:00,4624,SYSTEM,-,5,,
2025-10-22 15:53:44.195076+00:00,4624,SYSTEM,-,5,,
2025-10-22 15:53:46.092466+00:00,4624,SYSTEM,-,5,,
2025-10-22 15:53:46.159735+00:00,4624,SYSTEM,-,5,,
2025-10-22 15:53:48.457571+00:00,4624,SYSTEM,-,5,,
2025-10-22 15:53:48.462095+00:00,4624,SYSTEM,-,5,,
2025-10-22 15:53:48.463140+00:00,4624,SYSTEM,-,5,,
2025-10-22 15:53:48.475496+00:00,4624,SYSTEM,-,5,,
2025-10-22 15:53:48.476269+00:00,4624,SYSTEM,-,5,,
2025-10-22 15:53:48.482838+00:00,4624,SYSTEM,-,5,,
2025-10-22 15:53:48.634457+00:00,4624,SYSTEM,-,5,,
2025-10-22 15:53:48.789225+00:00,4624,SYSTEM,-,5,,
2025-10-22 15:53:49.061501+00:00,4624,SYSTEM,-,5,,
2025-10-22 15:53:49.063450+00:00,4624,SYSTEM,-,5,,
2025-10-22 15:53:49.064375+00:00,4624,SYSTEM,-,5,,
2025-10-22 15:53:49.066578+00:00,4624,SYSTEM,-,5,,
2025-10-22 15:53:49.067442+00:00,4624,SYSTEM,-,5,,
2025-10-22 15:53:49.076706+00:00,4624,SYSTEM,-,5,,
2025-10-22 15:53:49.146547+00:00,4624,SYSTEM,-,5,,
2025-10-22 15:53:49.243084+00:00,4624,SYSTEM,-,5,,
2025-10-22 15:53:53.553894+00:00,4624,SYSTEM,-,5,,
2025-10-22 15:53:58.328571+00:00,4624,SYSTEM,-,5,,
2025-10-22 15:56:45.671162+00:00,4624,SYSTEM,-,5,,
2025-10-22 15:57:16.862917+00:00,4624,SYSTEM,-,5,,
2025-10-22 15:58:07.822317+00:00,4624,SYSTEM,-,5,,
2025-10-22 15:59:06.153887+00:00,4624,SYSTEM,-,5,,
2025-10-22 15:59:10.495029+00:00,4624,SYSTEM,-,5,,
2025-10-22 15:59:10.549486+00:00,4624,SYSTEM,-,5,,
2025-10-22 15:59:10.600266+00:00,4624,SYSTEM,-,5,,
2025-10-22 16:02:55.260408+00:00,4624,SYSTEM,-,5,,
2025-10-22 16:02:57.582026+00:00,4624,SYSTEM,-,5,,
2025-10-22 16:03:57.779665+00:00,4624,SYSTEM,-,5,,
2025-10-22 16:04:04.050985+00:00,4624,SYSTEM,-,5,,
2025-10-22 16:04:04.316490+00:00,4624,SYSTEM,-,5,,
2025-10-22 16:04:26.194859+00:00,4624,SYSTEM,-,5,,
2025-10-22 16:04:36.977034+00:00,4624,SYSTEM,-,5,,
2025-10-22 16:08:26.644291+00:00,4624,SYSTEM,-,5,,
2025-10-22 16:13:26.864113+00:00,4624,SYSTEM,-,5,,
2025-10-22 16:17:47.359556+00:00,4624,SYSTEM,-,5,,
2025-10-22 16:23:27.290241+00:00,4624,SYSTEM,-,5,,
2025-10-22 16:28:27.467310+00:00,4624,SYSTEM,-,5,,
2025-10-22 16:32:47.680744+00:00,4624,SYSTEM,-,5,,
2025-10-22 16:33:27.621098+00:00,4624,SYSTEM,-,5,,
2025-10-22 16:38:27.792978+00:00,4624,SYSTEM,-,5,,
2025-10-22 16:40:45.478132+00:00,4624,SYSTEM,-,5,,
2025-10-22 16:40:45.940035+00:00,4624,SYSTEM,-,5,,
2025-10-22 16:40:50.807520+00:00,4624,SYSTEM,-,5,,
2025-10-22 16:45:41.587017+00:00,4624,SYSTEM,-,5,,
2025-10-22 16:47:24.871052+00:00,4624,SYSTEM,-,5,,
2025-10-22 16:47:47.780207+00:00,4624,SYSTEM,-,5,,
2025-10-22 16:49:45.327551+00:00,4624,SYSTEM,-,5,,
2025-10-22 16:50:23.251961+00:00,4624,SYSTEM,-,5,,
2025-10-22 17:00:23.825531+00:00,4624,SYSTEM,-,5,,
2025-10-22 17:02:47.877470+00:00,4624,SYSTEM,-,5,,
2025-10-22 17:05:23.995287+00:00,4624,SYSTEM,-,5,,
2025-10-22 17:10:24.176306+00:00,4624,SYSTEM,-,5,,
2025-10-22 17:15:24.344482+00:00,4624,SYSTEM,-,5,,
2025-10-22 17:17:47.973970+00:00,4624,SYSTEM,-,5,,
2025-10-22 17:20:24.503325+00:00,4624,SYSTEM,-,5,,
2025-10-22 17:21:09.078682+00:00,4624,SYSTEM,-,5,,
2025-10-22 17:21:12.180632+00:00,4624,SYSTEM,-,5,,
2025-10-22 17:21:15.118879+00:00,4624,SYSTEM,-,5,,
2025-10-22 17:21:19.014776+00:00,4624,SYSTEM,-,5,,
2025-10-22 17:25:29.305714+00:00,4624,SYSTEM,-,5,,
2025-10-22 17:25:29.520168+00:00,4624,SYSTEM,-,5,,
2025-10-22 17:27:58.397013+00:00,4624,SYSTEM,-,5,,
2025-10-22 17:28:02.958227+00:00,4624,SYSTEM,-,5,,
2025-10-22 17:31:01.228823+00:00,4624,SYSTEM,-,5,,
2025-10-22 17:31:13.527958+00:00,4624,SYSTEM,-,5,,
2025-10-22 17:36:01.901945+00:00,4624,SYSTEM,-,5,,
2025-10-22 17:41:02.181877+00:00,4624,SYSTEM,-,5,,
2025-10-22 17:46:02.341272+00:00,4624,SYSTEM,-,5,,
2025-10-22 17:46:13.747757+00:00,4624,SYSTEM,-,5,,
2025-10-22 17:49:40.132114+00:00,4624,SYSTEM,-,5,,
2025-10-22 17:55:22.445383+00:00,4624,SYSTEM,-,5,,
2025-10-22 18:10:22.950653+00:00,4624,SYSTEM,-,5,,
2025-10-22 18:10:32.913305+00:00,4624,SYSTEM,-,5,,
2025-10-22 18:15:23.135761+00:00,4624,SYSTEM,-,5,,
2025-10-22 18:17:19.151167+00:00,4624,SYSTEM,-,5,,
2025-10-22 18:17:19.781275+00:00,4624,SYSTEM,-,5,,
2025-10-22 18:20:23.317101+00:00,4624,SYSTEM,-,5,,
2025-10-22 18:23:05.086315+00:00,4624,SYSTEM,-,5,,
2025-10-22 18:25:33.014017+00:00,4624,SYSTEM,-,5,,
2025-10-22 18:25:50.781046+00:00,4624,SYSTEM,-,5,,
2025-10-22 18:30:22.605581+00:00,4624,SYSTEM,-,5,,
2025-10-22 18:33:17.819231+00:00,4624,SYSTEM,-,5,,
2025-10-22 18:33:40.335621+00:00,4624,SYSTEM,-,5,,
2025-10-22 18:33:40.349398+00:00,4624,SYSTEM,-,5,,
2025-10-22 18:33:40.942492+00:00,4624,SYSTEM,-,5,,
2025-10-22 18:33:41.444544+00:00,4624,SYSTEM,-,5,,
2025-10-22 18:33:46.197119+00:00,4624,SYSTEM,-,5,,
2025-10-22 18:34:37.406801+00:00,4624,SYSTEM,-,5,,
2025-10-22 18:38:40.875450+00:00,4624,SYSTEM,-,5,,
2025-10-22 18:38:44.561161+00:00,4624,SYSTEM,-,5,,
2025-10-22 18:38:52.899460+00:00,4624,SYSTEM,-,5,,
2025-10-22 18:38:52.954082+00:00,4624,SYSTEM,-,5,,
2025-10-22 18:38:55.963541+00:00,4624,SYSTEM,-,5,,
2025-10-22 18:39:13.069895+00:00,4624,SYSTEM,-,5,,
2025-10-22 18:43:28.827614+00:00,4624,SYSTEM,-,5,,
2025-10-22 18:44:59.769035+00:00,4624,SYSTEM,-,5,,
2025-10-22 18:45:34.899298+00:00,4624,SYSTEM,-,5,,
2025-10-22 18:55:33.103048+00:00,4624,SYSTEM,-,5,,
2025-10-22 19:03:20.133919+00:00,4624,SYSTEM,-,5,,
2025-10-22 19:06:55.379414+00:00,4624,SYSTEM,-,5,,
2025-10-22 19:06:58.511251+00:00,4624,SYSTEM,-,5,,
2025-10-22 19:51:30.623190+00:00,4624,SYSTEM,-,5,,
2025-10-22 19:51:31.065733+00:00,4624,SYSTEM,-,5,,
2025-10-22 19:51:31.153046+00:00,4624,SYSTEM,-,5,,
2025-10-22 19:51:31.468313+00:00,4624,SYSTEM,-,5,,
2025-10-22 19:51:38.622282+00:00,4624,Daniele Monaco,127.0.0.1,2,,
2025-10-22 19:51:38.622295+00:00,4624,Daniele Monaco,127.0.0.1,2,,
2025-10-22 19:52:26.069532+00:00,4624,SYSTEM,-,5,,
2025-10-22 19:57:27.383121+00:00,4624,SYSTEM,-,5,,
2025-10-22 19:59:46.253349+00:00,4624,SYSTEM,-,5,,
2025-10-22 20:04:46.412951+00:00,4624,SYSTEM,-,5,,
2025-10-22 20:06:31.087757+00:00,4624,SYSTEM,-,5,,
2025-10-22 20:09:37.270269+00:00,4624,SYSTEM,-,5,,
2025-10-22 20:10:22.576128+00:00,4624,SYSTEM,-,5,,
2025-10-22 20:10:25.578753+00:00,4624,SYSTEM,-,5,,
2025-10-22 20:10:49.872141+00:00,4624,SYSTEM,-,5,,
2025-10-22 20:14:39.378164+00:00,4624,SYSTEM,-,5,,
2025-10-22 20:15:18.992764+00:00,4624,SYSTEM,-,5,,
2025-10-22 20:20:43.099646+00:00,4624,SYSTEM,-,5,,
2025-10-22 20:21:31.190634+00:00,4624,SYSTEM,-,5,,
2025-10-22 20:25:05.342218+00:00,4624,SYSTEM,-,5,,
2025-10-22 20:25:06.094242+00:00,4624,SYSTEM,-,5,,
2025-10-22 20:27:34.425789+00:00,4624,SYSTEM,-,5,,
2025-10-22 20:32:36.305153+00:00,4624,SYSTEM,-,5,,
2025-10-22 20:36:12.136959+00:00,4624,SYSTEM,-,5,,
2025-10-22 20:36:31.292847+00:00,4624,SYSTEM,-,5,,
2025-10-22 20:38:41.567440+00:00,4624,SYSTEM,-,5,,
2025-10-22 20:41:12.440664+00:00,4624,SYSTEM,-,5,,
2025-10-22 20:46:07.031597+00:00,4624,SYSTEM,-,5,,
2025-10-22 20:46:17.734339+00:00,4624,SYSTEM,-,5,,
2025-10-22 20:48:33.701433+00:00,4624,UMFD-4,-,2,,
2025-10-22 20:48:33.763880+00:00,4624,SYSTEM,-,5,,
2025-10-22 20:48:33.817226+00:00,4624,DWM-4,-,2,,
2025-10-22 20:48:33.817249+00:00,4624,DWM-4,-,2,,
2025-10-22 20:48:33.986830+00:00,4624,SYSTEM,-,5,,
2025-10-22 20:48:36.620583+00:00,4624,SYSTEM,-,5,,
2025-10-22 20:48:36.860197+00:00,4624,SYSTEM,-,5,,
2025-10-22 20:48:42.303112+00:00,4624,SYSTEM,-,5,,
2025-10-23 11:39:20.180834+00:00,4624,SYSTEM,-,5,,
2025-10-23 11:39:20.869360+00:00,4624,Daniele Monaco,127.0.0.1,2,,
2025-10-23 11:39:20.869452+00:00,4624,Daniele Monaco,127.0.0.1,2,,
2025-10-23 11:39:22.535927+00:00,4624,SYSTEM,-,5,,
2025-10-23 11:39:29.540195+00:00,4624,SYSTEM,-,5,,
2025-10-23 11:39:29.922955+00:00,4624,SYSTEM,-,5,,
2025-10-23 11:39:38.007776+00:00,4624,Daniele Monaco,127.0.0.1,2,,
2025-10-23 11:39:38.007786+00:00,4624,Daniele Monaco,127.0.0.1,2,,
2025-10-23 11:39:44.389292+00:00,4624,SYSTEM,-,5,,
2025-10-23 11:39:46.334499+00:00,4624,SYSTEM,-,5,,
2025-10-23 11:39:57.809284+00:00,4624,SYSTEM,-,5,,
2025-10-23 11:44:21.860384+00:00,4624,SYSTEM,-,5,,
2025-10-23 11:45:18.804487+00:00,4624,SYSTEM,-,5,,
2025-10-23 11:45:20.092394+00:00,4624,SYSTEM,-,5,,
2025-10-23 11:45:20.156706+00:00,4624,SYSTEM,-,5,,
2025-10-23 11:45:21.104067+00:00,4624,SYSTEM,-,5,,
2025-10-23 11:46:51.077948+00:00,4624,SYSTEM,-,5,,
2025-10-23 11:52:04.299023+00:00,4624,SYSTEM,-,5,,
2025-10-23 11:54:21.926016+00:00,4624,SYSTEM,-,5,,
2025-10-23 11:54:22.159763+00:00,4624,SYSTEM,-,5,,
2025-10-23 11:54:22.266401+00:00,4624,SYSTEM,-,5,,
2025-10-23 11:54:32.670191+00:00,4624,SYSTEM,-,5,,
2025-10-23 11:54:40.383028+00:00,4624,SYSTEM,-,5,,
2025-10-23 11:54:57.313906+00:00,4624,SYSTEM,-,5,,
2025-10-23 12:02:39.262611+00:00,4624,SYSTEM,-,5,,
2025-10-23 12:08:22.016052+00:00,4624,SYSTEM,-,5,,
2025-10-23 12:09:02.764002+00:00,4624,SYSTEM,-,5,,
2025-10-23 12:10:27.295658+00:00,4624,SYSTEM,-,5,,
2025-10-23 12:24:32.727737+00:00,4624,SYSTEM,-,5,,
2025-10-23 12:25:27.302118+00:00,4624,SYSTEM,-,5,,
2025-10-23 12:32:51.237560+00:00,4624,SYSTEM,-,5,,
2025-10-23 12:37:56.212696+00:00,4624,SYSTEM,-,5,,
2025-10-23 12:39:32.787651+00:00,4624,SYSTEM,-,5,,
2025-10-23 12:40:00.372679+00:00,4624,SYSTEM,-,5,,
2025-10-23 12:40:40.440880+00:00,4624,SYSTEM,-,5,,
2025-10-23 12:50:10.088097+00:00,4624,SYSTEM,-,5,,
2025-10-23 12:50:11.083727+00:00,4624,SYSTEM,-,5,,
2025-10-23 12:50:16.715094+00:00,4624,SYSTEM,-,5,,
2025-10-23 13:03:51.926296+00:00,4624,SYSTEM,-,5,,
2025-10-23 13:04:43.896393+00:00,4624,SYSTEM,-,5,,
2025-10-23 13:07:04.396755+00:00,4624,SYSTEM,-,5,,
2025-10-23 13:09:39.059677+00:00,4624,SYSTEM,-,5,,
2025-10-23 13:13:33.814640+00:00,4624,SYSTEM,-,5,,
2025-10-23 13:14:36.687128+00:00,4624,SYSTEM,-,5,,
2025-10-23 13:14:40.882799+00:00,4624,SYSTEM,-,5,,
2025-10-23 13:14:40.887403+00:00,4624,SYSTEM,-,5,,
2025-10-23 13:14:40.888493+00:00,4624,SYSTEM,-,5,,
2025-10-23 13:14:40.890957+00:00,4624,SYSTEM,-,5,,
2025-10-23 13:14:40.891701+00:00,4624,SYSTEM,-,5,,
2025-10-23 13:14:40.903711+00:00,4624,SYSTEM,-,5,,
2025-10-23 13:14:41.013733+00:00,4624,SYSTEM,-,5,,
2025-10-23 13:14:41.186581+00:00,4624,SYSTEM,-,5,,
2025-10-23 13:14:41.481918+00:00,4624,SYSTEM,-,5,,
2025-10-23 13:14:41.484024+00:00,4624,SYSTEM,-,5,,
2025-10-23 13:14:41.485376+00:00,4624,SYSTEM,-,5,,
2025-10-23 13:14:41.488043+00:00,4624,SYSTEM,-,5,,
2025-10-23 13:14:41.489210+00:00,4624,SYSTEM,-,5,,
2025-10-23 13:14:41.499962+00:00,4624,SYSTEM,-,5,,
2025-10-23 13:14:41.598543+00:00,4624,SYSTEM,-,5,,
2025-10-23 13:14:41.737234+00:00,4624,SYSTEM,-,5,,
2025-10-23 13:24:32.876579+00:00,4624,SYSTEM,-,5,,
2025-10-23 13:24:51.104906+00:00,4624,SYSTEM,-,5,,
2025-10-23 13:24:56.606058+00:00,4624,SYSTEM,-,5,,
2025-10-23 13:36:33.486847+00:00,4624,SYSTEM,-,5,,
2025-10-23 13:39:21.856676+00:00,4624,SYSTEM,-,5,,
2025-10-23 13:39:21.928331+00:00,4624,SYSTEM,-,5,,
2025-10-23 13:39:27.250278+00:00,4624,SYSTEM,-,5,,
2025-10-23 13:39:27.433229+00:00,4624,SYSTEM,-,5,,
2025-10-23 13:39:32.948460+00:00,4624,SYSTEM,-,5,,
2025-10-23 13:42:19.833324+00:00,4624,SYSTEM,-,5,,
2025-10-23 13:43:33.915642+00:00,4624,SYSTEM,-,5,,
2025-10-23 13:53:00.934702+00:00,4624,SYSTEM,-,5,,
2025-10-23 13:54:33.013794+00:00,4624,SYSTEM,-,5,,
2025-10-23 14:05:40.303181+00:00,4624,SYSTEM,-,5,,
2025-10-23 14:09:33.081642+00:00,4624,SYSTEM,-,5,,
2025-10-23 14:11:13.873720+00:00,4624,SYSTEM,-,5,,
2025-10-23 14:23:01.061623+00:00,4624,SYSTEM,-,5,,
2025-10-23 14:24:33.150383+00:00,4624,SYSTEM,-,5,,
2025-10-23 14:39:33.213102+00:00,4624,SYSTEM,-,5,,
2025-10-23 14:42:20.111935+00:00,4624,SYSTEM,-,5,,
2025-10-23 14:49:42.265795+00:00,4624,SYSTEM,-,5,,
2025-10-23 14:54:33.279465+00:00,4624,SYSTEM,-,5,,
2025-10-23 15:05:51.079592+00:00,4624,SYSTEM,-,5,,
2025-10-23 15:06:06.998451+00:00,4624,SYSTEM,-,5,,
2025-10-23 15:06:07.188087+00:00,4624,SYSTEM,-,5,,
2025-10-23 15:06:07.745615+00:00,4624,SYSTEM,-,5,,
2025-10-23 15:09:33.346107+00:00,4624,SYSTEM,-,5,,
2025-10-23 15:11:08.520906+00:00,4624,SYSTEM,-,5,,
2025-10-23 15:17:13.076223+00:00,4624,SYSTEM,-,5,,
2025-10-23 15:19:38.560331+00:00,4624,SYSTEM,-,5,,
2025-10-23 15:24:33.420929+00:00,4624,SYSTEM,-,5,,
2025-10-23 15:24:38.765877+00:00,4624,SYSTEM,-,5,,
2025-10-23 15:29:27.003792+00:00,4624,SYSTEM,-,5,,
2025-10-23 15:29:27.597034+00:00,4624,SYSTEM,-,5,,
2025-10-23 15:29:37.494638+00:00,4624,SYSTEM,-,5,,
2025-10-23 15:34:27.534969+00:00,4624,SYSTEM,-,5,,
2025-10-23 15:39:33.646450+00:00,4624,SYSTEM,-,5,,
2025-10-23 15:41:15.629141+00:00,4624,SYSTEM,-,5,,
2025-10-23 15:43:34.158602+00:00,4624,SYSTEM,-,5,,
2025-10-23 15:47:53.569061+00:00,4624,SYSTEM,-,5,,
2025-10-23 15:48:34.959837+00:00,4624,SYSTEM,-,5,,
2025-10-23 15:48:35.668558+00:00,4624,SYSTEM,-,5,,
2025-10-23 15:53:45.681698+00:00,4624,SYSTEM,-,5,,
2025-10-23 15:54:33.746372+00:00,4624,SYSTEM,-,5,,
2025-10-23 15:55:36.263033+00:00,4624,SYSTEM,-,5,,
2025-10-23 15:56:15.526127+00:00,4624,SYSTEM,-,5,,
2025-10-23 16:03:04.860355+00:00,4624,SYSTEM,-,5,,
2025-10-23 16:07:59.146538+00:00,4624,SYSTEM,-,5,,
2025-10-23 16:09:33.846327+00:00,4624,SYSTEM,-,5,,
2025-10-23 16:10:44.062429+00:00,4624,SYSTEM,-,5,,
2025-10-23 16:11:31.559246+00:00,4624,SYSTEM,-,5,,
2025-10-23 16:16:32.163420+00:00,4624,SYSTEM,-,5,,
2025-10-23 16:16:33.278982+00:00,4624,SYSTEM,-,5,,
2025-10-23 16:21:32.373074+00:00,4624,SYSTEM,-,5,,
2025-10-23 16:24:33.907635+00:00,4624,SYSTEM,-,5,,
2025-10-23 16:31:32.582706+00:00,4624,SYSTEM,-,5,,
2025-10-23 16:36:32.785938+00:00,4624,SYSTEM,-,5,,
2025-10-23 16:39:33.992092+00:00,4624,SYSTEM,-,5,,
2025-10-23 16:41:19.442150+00:00,4624,SYSTEM,-,5,,
2025-10-23 16:41:21.278748+00:00,4624,SYSTEM,-,5,,
2025-10-23 16:41:39.993216+00:00,4624,SYSTEM,-,5,,
2025-10-23 16:41:44.831244+00:00,4624,SYSTEM,-,5,,
2025-10-23 16:41:45.327539+00:00,4624,SYSTEM,-,5,,
2025-10-23 16:42:02.494915+00:00,4624,SYSTEM,-,5,,
2025-10-23 16:42:45.422972+00:00,4624,SYSTEM,-,5,,
2025-10-23 16:43:15.977180+00:00,4624,SYSTEM,-,5,,
2025-10-23 16:43:16.053665+00:00,4624,SYSTEM,-,5,,
2025-10-23 16:43:23.942076+00:00,4624,SYSTEM,-,5,,
2025-10-23 16:43:41.493328+00:00,4624,SYSTEM,-,5,,
2025-10-23 16:51:47.370264+00:00,4624,SYSTEM,-,5,,
2025-10-23 16:54:34.087450+00:00,4624,SYSTEM,-,5,,
2025-10-23 17:01:19.591648+00:00,4624,SYSTEM,-,5,,
2025-10-23 17:01:19.958834+00:00,4624,SYSTEM,-,5,,
2025-10-23 17:01:20.637007+00:00,4624,SYSTEM,-,5,,
2025-10-23 17:06:20.896971+00:00,4624,SYSTEM,-,5,,
2025-10-23 17:09:34.165754+00:00,4624,SYSTEM,-,5,,
2025-10-23 17:13:25.124273+00:00,4624,SYSTEM,-,5,,
2025-10-23 17:13:25.124384+00:00,4624,SYSTEM,-,5,,
2025-10-23 17:19:22.942844+00:00,4624,SYSTEM,-,5,,
2025-10-23 17:24:34.252903+00:00,4624,SYSTEM,-,5,,
2025-10-23 17:25:18.850863+00:00,4624,SYSTEM,-,5,,
2025-10-23 17:26:47.468971+00:00,4624,SYSTEM,-,5,,
2025-10-23 17:26:49.003372+00:00,4624,SYSTEM,-,5,,
2025-10-23 17:29:28.229910+00:00,4624,SYSTEM,-,5,,
2025-10-23 17:33:29.369074+00:00,4624,SYSTEM,-,5,,
2025-10-23 17:37:30.484699+00:00,4624,SYSTEM,-,5,,
2025-10-23 17:38:48.540384+00:00,4624,SYSTEM,-,5,,
2025-10-23 17:39:34.343090+00:00,4624,SYSTEM,-,5,,
2025-10-23 17:41:31.733990+00:00,4624,SYSTEM,-,5,,
2025-10-23 17:45:34.040447+00:00,4624,SYSTEM,-,5,,
2025-10-23 17:48:01.805031+00:00,4624,SYSTEM,-,5,,
2025-10-23 17:49:35.111408+00:00,4624,SYSTEM,-,5,,
2025-10-23 17:53:36.191463+00:00,4624,SYSTEM,-,5,,
2025-10-23 17:54:34.502102+00:00,4624,SYSTEM,-,5,,
2025-10-23 17:57:37.241674+00:00,4624,SYSTEM,-,5,,
2025-10-23 18:02:49.807283+00:00,4624,SYSTEM,-,5,,
2025-10-23 18:03:00.476414+00:00,4624,SYSTEM,-,5,,
2025-10-23 18:05:39.300035+00:00,4624,SYSTEM,-,5,,
2025-10-23 18:09:34.590616+00:00,4624,SYSTEM,-,5,,
2025-10-23 18:10:40.213806+00:00,4624,SYSTEM,-,5,,
2025-10-23 18:11:15.515467+00:00,4624,SYSTEM,-,5,,
2025-10-23 18:17:43.741909+00:00,4624,SYSTEM,-,5,,
2025-10-23 18:18:41.714706+00:00,4624,SYSTEM,-,5,,
2025-10-23 18:20:53.779608+00:00,4624,UMFD-5,-,2,,
2025-10-23 18:20:54.062519+00:00,4624,DWM-5,-,2,,
2025-10-23 18:20:54.062634+00:00,4624,DWM-5,-,2,,
2025-10-23 18:20:54.266344+00:00,4624,SYSTEM,-,5,,
2025-10-23 18:20:55.032799+00:00,4624,SYSTEM,-,5,,
2025-10-23 18:21:07.892134+00:00,4624,SYSTEM,-,5,,
2025-10-23 18:21:08.181780+00:00,4624,SYSTEM,-,5,,
2025-10-23 18:21:12.284927+00:00,4624,SYSTEM,-,5,,
2025-10-23 18:21:13.092783+00:00,4624,SYSTEM,-,5,,
2025-10-30 15:02:27.568462+00:00,4624,Daniele Monaco,127.0.0.1,2,,
2025-10-30 15:02:27.568489+00:00,4624,Daniele Monaco,127.0.0.1,2,,
2025-10-30 15:02:29.009344+00:00,4624,SYSTEM,-,5,,
2025-10-30 15:02:29.690157+00:00,4624,SYSTEM,-,5,,
2025-10-30 15:02:39.659809+00:00,4624,SYSTEM,-,5,,
2025-10-30 15:02:54.814585+00:00,4624,SYSTEM,-,5,,
2025-10-30 15:03:15.954617+00:00,4624,Daniele Monaco,127.0.0.1,2,,
2025-10-30 15:03:15.954630+00:00,4624,Daniele Monaco,127.0.0.1,2,,
2025-10-30 15:03:15.993948+00:00,4624,SYSTEM,-,5,,
2025-10-30 15:03:21.446142+00:00,4624,SYSTEM,-,5,,
2025-10-30 15:03:21.500017+00:00,4624,SYSTEM,-,5,,
2025-10-30 15:03:50.779547+00:00,4624,SYSTEM,-,5,,
2025-10-30 15:04:23.918995+00:00,4624,SYSTEM,-,5,,
2025-10-30 15:04:33.411417+00:00,4624,SYSTEM,-,5,,
2025-10-30 15:06:41.266911+00:00,4624,SYSTEM,-,5,,
2025-10-30 15:07:28.926153+00:00,4624,SYSTEM,-,5,,
2025-10-30 15:07:30.432114+00:00,4624,SYSTEM,-,5,,
2025-10-30 15:09:19.437550+00:00,4624,SYSTEM,-,5,,
2025-10-30 15:09:32.312695+00:00,4624,SYSTEM,-,5,,
2025-10-30 15:09:38.000761+00:00,4624,SYSTEM,-,5,,
2025-10-30 15:09:47.417126+00:00,4624,SYSTEM,-,5,,
2025-10-30 15:09:49.191467+00:00,4624,SYSTEM,-,5,,
2025-10-30 15:09:54.047020+00:00,4624,SYSTEM,-,5,,
